client_id,nps_score,response_time_hrs,escalations,satisfied
997,49,19.2,436.12,0
998,37,411.97,436.68,1
999,27,73.01,192.97,0
1000,85,386.85,123.27,1
1001,27,410.04,423.44,1
1002,59,165.49,51.33,0
1003,91,341.18,152.24,0
1004,56,401.33,421.34,1
1005,93,189.13,352.27,1
1006,55,214.37,244.77,0
1007,36,203.96,100.47,0
1008,93,490.93,199.19,1
1009,27,14.05,338.13,0
1010,34,90.38,403.71,0
1011,52,157.7,107.95,0
1012,56,109.69,26.87,0
1013,22,399.27,104.89,0
1014,42,209.06,187.06,0
1015,56,219.33,348.22,1
1016,28,50.98,171.85,0
1017,56,93.51,372.01,0
1018,91,430.26,218.57,1
1019,70,92.14,169.98,0
1020,94,123.95,201.01,0
1021,78,266.65,485.33,1
1022,87,90.4,238.28,0
1023,33,391.27,60.02,0
1024,35,15.97,380.69,0
1025,69,56.81,338.21,0
1026,42,315.69,383.94,1
1027,65,116.85,135.37,0
1028,85,33.47,390.46,0
1029,61,133.23,17.36,0
1030,28,249.59,383.49,1
1031,26,295.29,289.01,1
1032,55,480.63,96.78,1
1033,39,404.68,77.99,0
1034,40,43.04,77.13,0
1035,26,219.13,368.72,1
1036,78,52.16,158.55,0
1037,28,130.74,182.54,0
1038,81,429.76,351.54,1
1039,37,354.06,228.61,1
1040,23,447.44,93.32,0
1041,24,105.82,97.01,0
1042,37,266.24,444.8,1
1043,52,177.17,426.29,1
1044,57,164.48,63.96,0
1045,27,359.01,352.64,1
1046,84,230.99,107.43,0
1047,20,185.84,283.07,0
1048,36,37.12,147.74,0
1049,39,132.89,249.01,0
1050,35,297.9,216.58,0
1051,94,322.38,218.15,1
1052,88,393.74,299.79,1
1053,60,444.34,370.18,1
1054,93,434.13,259.36,1
1055,85,333.69,205.6,1
1056,61,202.52,49.67,0
1057,50,460.57,275.39,1
1058,56,229.96,454.66,1
1059,72,21.15,211.53,0
1060,63,460.52,365.16,1
1061,65,495.05,299.0,1
1062,47,39.58,402.43,0
1063,91,23.98,434.63,0
1064,53,110.79,262.52,0
1065,23,152.29,369.53,0
1066,47,374.24,376.54,1
1067,35,269.13,186.39,0
1068,83,475.56,226.56,1
1069,71,337.44,287.72,1
1070,22,88.93,396.8,0
1071,61,388.88,164.94,1
1072,37,104.53,170.38,0
1073,34,167.87,310.3,0
1074,88,250.9,275.15,1
1075,20,191.16,242.74,0
1076,87,167.98,298.84,0
1077,26,443.78,355.84,1
1078,46,160.11,355.86,0
1079,83,49.6,335.82,0
1080,46,400.63,161.99,1
1081,82,157.79,230.92,0
1082,55,154.18,220.5,0
1083,24,440.05,109.37,0
1084,69,368.94,368.44,1
1085,88,218.56,360.19,1
1086,84,146.15,162.12,0
1087,48,20.35,455.33,0
1088,67,262.33,78.24,0
1089,61,199.41,324.1,0
1090,65,294.55,85.25,0
1091,27,331.42,281.41,1
1092,52,288.9,43.9,0
1093,53,95.74,308.39,0
1094,76,360.04,456.2,1
1095,35,430.93,63.99,0
1096,32,414.37,299.53,1
1097,51,314.18,251.97,1
1098,72,140.15,79.17,0
1099,28,209.32,380.01,1
1100,37,476.38,197.49,1
1101,50,82.01,375.72,0
1102,56,117.03,155.48,0
1103,38,340.94,489.7,1
1104,94,426.65,149.35,1
1105,85,355.99,409.78,1
1106,77,344.82,317.08,1
1107,25,474.7,24.73,0
1108,39,440.91,415.17,1
1109,21,259.68,63.66,0
1110,84,48.35,341.05,0
1111,94,421.69,268.92,1
1112,85,127.44,42.93,0
1113,50,56.49,301.96,0
1114,86,43.1,216.33,0
1115,65,331.26,18.39,0
1116,45,19.57,255.2,0
1117,83,276.5,353.6,1
1118,28,438.21,101.11,0
1119,34,413.63,55.4,0
1120,44,23.41,132.8,0
1121,21,372.25,363.0,1
1122,42,431.22,342.05,1
1123,44,42.25,439.76,0
1124,73,329.6,497.05,1
1125,81,255.4,188.77,0
1126,83,441.71,54.96,0
1127,40,268.1,169.19,0
1128,49,379.44,229.86,1
1129,50,390.81,316.54,1
1130,92,51.15,204.65,0
1131,89,499.07,423.79,1
1132,56,245.11,340.9,1
1133,61,424.72,465.66,1
1134,57,92.48,174.15,0
1135,26,185.16,172.61,0
1136,69,19.24,40.27,0
1137,33,336.16,209.53,0
1138,72,404.81,362.64,1
1139,61,84.95,186.05,0
1140,79,355.89,306.36,1
1141,74,249.08,441.5,1
1142,40,224.98,359.41,1
1143,42,133.3,172.83,0
1144,91,342.2,414.05,1
1145,79,29.4,297.42,0
1146,71,172.42,373.95,1
1147,56,189.85,359.32,1
1148,31,31.14,41.96,0
1149,69,108.71,281.26,0
1150,38,364.3,364.11,1
1151,41,358.01,172.44,0
1152,87,397.35,497.39,1
1153,57,441.56,335.81,1
1154,35,398.84,368.88,1
1155,87,102.16,367.74,0
1156,46,255.48,376.86,1
1157,53,201.11,203.72,0
1158,86,477.0,433.2,1
1159,47,231.0,82.37,0
1160,74,19.65,395.49,0
1161,78,134.39,403.07,1
1162,54,356.92,309.29,1
1163,27,436.56,391.87,1
1164,71,120.26,210.18,0
1165,35,225.94,113.65,0
1166,50,475.45,329.73,1
1167,74,309.75,325.73,1
1168,88,226.12,87.44,0
1169,92,63.73,494.11,1
1170,71,234.51,76.92,0
1171,80,284.2,237.6,1
1172,39,86.18,462.99,0
1173,60,279.38,216.91,0
1174,90,301.6,219.59,1
1175,60,70.31,10.99,0
1176,71,471.85,14.71,0
1177,76,227.48,42.5,0
1178,63,63.96,52.84,0
1179,49,441.01,461.52,1
1180,70,220.18,360.52,1
1181,28,338.16,402.16,1
1182,23,100.11,81.52,0
1183,57,446.13,141.35,1
1184,83,402.61,41.94,0
1185,56,98.19,252.4,0
1186,75,118.19,64.01,0
1187,76,122.47,155.52,0
1188,40,183.85,344.96,0
1189,50,395.28,451.69,1
1190,65,410.94,113.12,0
1191,32,440.6,73.76,0
1192,52,349.38,112.5,0
1193,64,169.59,492.93,1
1194,45,277.22,346.46,1
1195,38,135.04,426.11,1
1196,90,473.0,128.64,1
1197,31,163.88,377.52,0
1198,93,98.34,296.98,0
1199,55,254.87,404.44,1
1200,83,291.05,351.48,1
